datetime,open,high,low,close,volume
2026-08-20T22:25:00Z,29196.8,29197.6,29192.8,29194.5,131
2026-08-20T22:26:00Z,29194.3,29197.2,29193.6,29196.4,132
2026-08-20T22:27:00Z,29195.6,29202.8,29194.6,29202.8,102
2026-08-20T22:28:00Z,29201.6,29202.2,29195.3,29195.8,149
2026-08-20T22:29:00Z,29198.2,29200.5,29198.2,29200.1,96
2026-08-20T22:30:00Z,29200.8,29200.8,29197.4,29199.6,121
2026-08-20T22:31:00Z,29199.5,29199.5,29195.6,29199.5,131
2026-08-20T22:32:00Z,29199.3,29205.3,29199.1,29205.3,116
2026-08-20T22:33:00Z,29204.2,29214.9,29202.2,29211.1,169
2026-08-20T22:34:00Z,29212.3,29217.5,29211.7,29217.2,169
2026-08-20T22:35:00Z,29217.5,29220.5,29216.1,29220.3,162
2026-08-20T22:36:00Z,29220.0,29222.3,29219.7,29221.1,156
2026-08-20T22:37:00Z,29221.0,29221.0,29216.0,29216.1,142
2026-08-20T22:38:00Z,29216.4,29219.8,29216.1,29219.7,127
2026-08-20T22:39:00Z,29219.9,29220.7,29211.6,29212.3,128
2026-08-20T22:40:00Z,29212.8,29212.8,29200.3,29207.0,177
2026-08-20T22:41:00Z,29207.6,29209.9,29206.6,29209.4,129
2026-08-20T22:42:00Z,29209.1,29211.2,29208.2,29211.2,118
2026-08-20T22:43:00Z,29211.1,29216.6,29209.9,29216.6,88
2026-08-20T22:44:00Z,29216.9,29217.2,29214.3,29214.3,98
2026-08-20T22:45:00Z,29214.6,29216.6,29210.3,29216.6,104
2026-08-20T22:46:00Z,29216.7,29217.8,29215.1,29216.5,82
2026-08-20T22:47:00Z,29216.4,29220.4,29215.8,29219.3,106
2026-08-20T22:48:00Z,29219.1,29220.1,29218.4,29218.4,51
2026-08-20T22:49:00Z,29218.3,29225.3,29218.3,29223.3,125
2026-08-20T22:50:00Z,29223.1,29225.6,29221.5,29225.6,136
