date,reason,range_width,clock,dst,year
2025-12-05,vol_filter_rejected,167.09999999999854,dst_30,winter (EST),2025
2025-12-08,no_breakout,84.5,dst_30,winter (EST),2025
2025-12-09,vol_filter_rejected,137.8000000000029,dst_30,winter (EST),2025
2025-12-10,vol_filter_rejected,139.8000000000029,dst_30,winter (EST),2025
2025-12-11,vol_filter_rejected,315.8000000000029,dst_30,winter (EST),2025
2025-12-12,no_breakout,120.5,dst_30,winter (EST),2025
2025-12-15,no_breakout,162.89999999999418,dst_30,winter (EST),2025
2025-12-16,no_breakout,248.0,dst_30,winter (EST),2025
2025-12-17,vol_filter_rejected,170.5,dst_30,winter (EST),2025
2025-12-18,vol_filter_rejected,321.8999999999942,dst_30,winter (EST),2025
2025-12-19,vol_filter_rejected,173.5,dst_30,winter (EST),2025
2025-12-22,vol_filter_rejected,104.20000000000437,dst_30,winter (EST),2025
2025-12-23,vol_filter_rejected,197.8000000000029,dst_30,winter (EST),2025
2025-12-24,vol_filter_rejected,66.30000000000291,dst_30,winter (EST),2025
2025-12-25,no_range_data,,dst_30,winter (EST),2025
2025-12-26,vol_filter_rejected,95.10000000000582,dst_30,winter (EST),2025
2025-12-29,no_breakout,195.5,dst_30,winter (EST),2025
2025-12-30,no_breakout,72.30000000000291,dst_30,winter (EST),2025
2025-12-31,no_breakout,113.59999999999854,dst_30,winter (EST),2025
2026-01-01,no_range_data,,dst_30,winter (EST),2026
2026-01-02,no_breakout,150.59999999999854,dst_30,winter (EST),2026
2026-01-05,vol_filter_rejected,166.40000000000146,dst_30,winter (EST),2026
2026-01-06,vol_filter_rejected,136.5,dst_30,winter (EST),2026
2026-01-07,no_breakout,101.90000000000146,dst_30,winter (EST),2026
2026-01-08,vol_filter_rejected,145.90000000000146,dst_30,winter (EST),2026
2026-01-09,vol_filter_rejected,222.8000000000029,dst_30,winter (EST),2026
2026-01-12,vol_filter_rejected,221.90000000000146,dst_30,winter (EST),2026
2026-01-13,no_breakout,226.40000000000146,dst_30,winter (EST),2026
2026-01-14,vol_filter_rejected,134.1999999999971,dst_30,winter (EST),2026
2026-01-15,vol_filter_rejected,219.90000000000146,dst_30,winter (EST),2026
2026-01-16,no_breakout,130.89999999999418,dst_30,winter (EST),2026
2026-01-19,no_breakout,200.6999999999971,dst_30,winter (EST),2026
2026-01-20,vol_filter_rejected,277.1000000000058,dst_30,winter (EST),2026
2026-01-21,vol_filter_rejected,334.29999999999563,dst_30,winter (EST),2026
2026-01-22,vol_filter_rejected,215.60000000000582,dst_30,winter (EST),2026
2026-01-23,no_breakout,299.29999999999563,dst_30,winter (EST),2026
2026-01-26,vol_filter_rejected,187.29999999999563,dst_30,winter (EST),2026
2026-01-27,no_breakout,382.6000000000058,dst_30,winter (EST),2026
2026-01-28,vol_filter_rejected,125.19999999999709,dst_30,winter (EST),2026
2026-01-29,no_breakout,337.40000000000146,dst_30,winter (EST),2026
2026-01-30,no_breakout,384.3000000000029,dst_30,winter (EST),2026
2026-02-02,vol_filter_rejected,401.90000000000146,dst_30,winter (EST),2026
2026-02-03,no_breakout,193.40000000000146,dst_30,winter (EST),2026
2026-02-04,vol_filter_rejected,169.59999999999854,dst_30,winter (EST),2026
2026-02-05,no_breakout,361.40000000000146,dst_30,winter (EST),2026
2026-02-06,vol_filter_rejected,406.8000000000029,dst_30,winter (EST),2026
2026-02-09,no_breakout,258.0,dst_30,winter (EST),2026
2026-02-10,vol_filter_rejected,203.5,dst_30,winter (EST),2026
2026-02-11,no_breakout,281.6999999999971,dst_30,winter (EST),2026
2026-02-12,vol_filter_rejected,123.69999999999709,dst_30,winter (EST),2026
2026-02-13,vol_filter_rejected,283.5,dst_30,winter (EST),2026
2026-02-16,no_breakout,141.59999999999854,dst_30,winter (EST),2026
2026-02-17,vol_filter_rejected,258.5,dst_30,winter (EST),2026
2026-02-18,vol_filter_rejected,249.8000000000029,dst_30,winter (EST),2026
2026-02-19,no_breakout,269.6999999999971,dst_30,winter (EST),2026
2026-02-20,vol_filter_rejected,316.1000000000058,dst_30,winter (EST),2026
2026-02-23,no_breakout,197.8000000000029,dst_30,winter (EST),2026
2026-02-24,vol_filter_rejected,197.79999999999563,dst_30,winter (EST),2026
2026-02-25,no_breakout,272.5,dst_30,winter (EST),2026
2026-02-26,no_breakout,350.8000000000029,dst_30,winter (EST),2026
2026-02-27,no_breakout,469.90000000000146,dst_30,winter (EST),2026
2026-03-02,vol_filter_rejected,412.1999999999971,dst_30,winter (EST),2026
2026-03-03,no_breakout,488.20000000000437,dst_30,winter (EST),2026
2026-03-04,vol_filter_rejected,414.6999999999971,dst_30,winter (EST),2026
2026-03-05,range_too_wide,522.2000000000044,dst_30,winter (EST),2026
2026-03-06,range_too_wide,816.4000000000015,dst_30,winter (EST),2026
2026-03-09,vol_filter_rejected,493.5,dst_30,summer (EDT),2026
2026-03-10,vol_filter_rejected,451.0,dst_30,summer (EDT),2026
2026-03-11,no_breakout,370.59999999999854,dst_30,summer (EDT),2026
2026-03-12,no_breakout,328.59999999999854,dst_30,summer (EDT),2026
2026-03-13,range_too_wide,592.0,dst_30,summer (EDT),2026
2026-03-16,vol_filter_rejected,384.1999999999971,dst_30,summer (EDT),2026
2026-03-17,range_too_wide,535.0,dst_30,summer (EDT),2026
2026-03-18,range_too_wide,591.4000000000015,dst_30,summer (EDT),2026
2026-03-19,no_breakout,444.90000000000146,dst_30,summer (EDT),2026
2026-03-20,no_breakout,467.6000000000058,dst_30,summer (EDT),2026
2026-03-23,range_too_wide,1731.199999999997,dst_30,summer (EDT),2026
2026-03-24,range_too_wide,544.2000000000044,dst_30,summer (EDT),2026
2026-03-25,no_breakout,299.8000000000029,dst_30,summer (EDT),2026
2026-03-26,vol_filter_rejected,333.40000000000146,dst_30,summer (EDT),2026
2026-03-27,no_breakout,446.40000000000146,dst_30,summer (EDT),2026
2026-03-30,no_breakout,371.3000000000029,dst_30,summer (EDT),2026
2026-03-31,vol_filter_rejected,331.8000000000029,dst_30,summer (EDT),2026
2026-04-01,no_breakout,335.59999999999854,dst_30,summer (EDT),2026
2026-04-02,vol_filter_rejected,337.0,dst_30,summer (EDT),2026
2026-04-03,no_scan_bars,260.1999999999971,dst_30,summer (EDT),2026
2026-04-06,vol_filter_rejected,247.5,dst_30,summer (EDT),2026
2026-04-07,no_breakout,431.0,dst_30,summer (EDT),2026
2026-04-08,vol_filter_rejected,304.40000000000146,dst_30,summer (EDT),2026
2026-04-09,vol_filter_rejected,108.0,dst_30,summer (EDT),2026
2026-04-10,no_breakout,227.90000000000146,dst_30,summer (EDT),2026
2026-04-13,no_breakout,369.0,dst_30,summer (EDT),2026
2026-04-14,vol_filter_rejected,187.0,dst_30,summer (EDT),2026
2026-04-15,no_breakout,189.90000000000146,dst_30,summer (EDT),2026
2026-04-16,no_breakout,153.0,dst_30,summer (EDT),2026
2026-04-17,vol_filter_rejected,484.5,dst_30,summer (EDT),2026
2026-04-20,vol_filter_rejected,299.8000000000029,dst_30,summer (EDT),2026
2026-04-21,vol_filter_rejected,302.0,dst_30,summer (EDT),2026
2026-04-22,vol_filter_rejected,230.5,dst_30,summer (EDT),2026
2026-04-23,vol_filter_rejected,275.0,dst_30,summer (EDT),2026
2026-04-24,no_breakout,342.0,dst_30,summer (EDT),2026
2026-04-27,vol_filter_rejected,97.0,dst_30,summer (EDT),2026
2026-04-28,no_breakout,227.0,dst_30,summer (EDT),2026
2026-04-29,no_breakout,179.0,dst_30,summer (EDT),2026
2026-04-30,range_too_wide,659.0,dst_30,summer (EDT),2026
2026-05-01,vol_filter_rejected,230.0,dst_30,summer (EDT),2026
2026-05-04,no_breakout,355.0,dst_30,summer (EDT),2026
2026-05-05,vol_filter_rejected,172.90000000000146,dst_30,summer (EDT),2026
2026-05-06,range_too_wide,556.0,dst_30,summer (EDT),2026
2026-05-07,no_breakout,157.0,dst_30,summer (EDT),2026
2026-05-08,no_breakout,208.5,dst_30,summer (EDT),2026
2026-05-11,vol_filter_rejected,112.0,dst_30,summer (EDT),2026
2026-05-12,no_breakout,125.0,dst_30,summer (EDT),2026
2026-05-13,no_breakout,284.0,dst_30,summer (EDT),2026
2026-05-14,vol_filter_rejected,366.0,dst_30,summer (EDT),2026
2026-05-15,no_breakout,321.0,dst_30,summer (EDT),2026
2026-05-18,range_too_wide,504.0,dst_30,summer (EDT),2026
2026-05-19,no_breakout,332.0,dst_30,summer (EDT),2026
2026-05-20,vol_filter_rejected,297.0,dst_30,summer (EDT),2026
2026-05-21,no_breakout,384.0,dst_30,summer (EDT),2026
2026-05-22,no_breakout,421.0,dst_30,summer (EDT),2026
2026-05-25,no_breakout,144.0,dst_30,summer (EDT),2026
2026-05-26,no_breakout,189.5,dst_30,summer (EDT),2026
2026-05-27,vol_filter_rejected,289.0,dst_30,summer (EDT),2026
2026-05-28,vol_filter_rejected,161.0,dst_30,summer (EDT),2026
2026-05-29,vol_filter_rejected,138.0,dst_30,summer (EDT),2026
2026-06-01,no_breakout,412.5,dst_30,summer (EDT),2026
2026-06-02,vol_filter_rejected,240.0,dst_30,summer (EDT),2026
2026-06-03,no_breakout,211.0,dst_30,summer (EDT),2026
2026-06-04,vol_filter_rejected,465.0,dst_30,summer (EDT),2026
2026-06-05,no_breakout,180.0,dst_30,summer (EDT),2026
2026-06-08,vol_filter_rejected,385.0,dst_30,summer (EDT),2026
2026-06-09,vol_filter_rejected,277.0,dst_30,summer (EDT),2026
2026-06-10,no_breakout,447.0,dst_30,summer (EDT),2026
2026-06-11,no_breakout,279.0,dst_30,summer (EDT),2026
2026-06-12,vol_filter_rejected,377.0,dst_30,summer (EDT),2026
2026-06-15,vol_filter_rejected,224.0,dst_30,summer (EDT),2026
2026-06-16,vol_filter_rejected,197.0,dst_30,summer (EDT),2026
2026-06-17,vol_filter_rejected,97.0,dst_30,summer (EDT),2026
2026-06-18,no_breakout,281.5,dst_30,summer (EDT),2026
2026-06-19,no_breakout,205.0,dst_30,summer (EDT),2026
2026-06-22,vol_filter_rejected,212.0,dst_30,summer (EDT),2026
2026-06-23,vol_filter_rejected,273.0,dst_30,summer (EDT),2026
2026-06-24,vol_filter_rejected,240.0,dst_30,summer (EDT),2026
2026-06-25,vol_filter_rejected,265.5,dst_30,summer (EDT),2026
2026-06-26,vol_filter_rejected,378.0,dst_30,summer (EDT),2026
2026-06-29,vol_filter_rejected,190.0,dst_30,summer (EDT),2026
2026-06-30,vol_filter_rejected,221.0,dst_30,summer (EDT),2026
2026-07-01,vol_filter_rejected,147.0,dst_30,summer (EDT),2026
2026-07-02,vol_filter_rejected,348.5,dst_30,summer (EDT),2026
2026-07-03,vol_filter_rejected,155.0,dst_30,summer (EDT),2026
2023-07-03,vol_filter_rejected,97.39999999999418,dst_60,summer (EDT),2023
2023-07-04,no_breakout,57.200000000004366,dst_60,summer (EDT),2023
2023-07-05,vol_filter_rejected,128.90000000000146,dst_60,summer (EDT),2023
2023-07-06,no_breakout,163.59999999999854,dst_60,summer (EDT),2023
2023-07-07,no_breakout,157.8000000000029,dst_60,summer (EDT),2023
2023-07-10,vol_filter_rejected,142.59999999999854,dst_60,summer (EDT),2023
2023-07-11,vol_filter_rejected,214.60000000000582,dst_60,summer (EDT),2023
2023-07-12,vol_filter_rejected,233.59999999999854,dst_60,summer (EDT),2023
2023-07-13,no_breakout,69.80000000000291,dst_60,summer (EDT),2023
2023-07-14,no_breakout,257.90000000000146,dst_60,summer (EDT),2023
2023-07-17,vol_filter_rejected,89.0,dst_60,summer (EDT),2023
2023-07-18,vol_filter_rejected,86.19999999999709,dst_60,summer (EDT),2023
2023-07-19,vol_filter_rejected,109.10000000000582,dst_60,summer (EDT),2023
2023-07-20,vol_filter_rejected,95.69999999999709,dst_60,summer (EDT),2023
2023-07-21,no_breakout,128.8000000000029,dst_60,summer (EDT),2023
2023-07-24,vol_filter_rejected,85.59999999999854,dst_60,summer (EDT),2023
2023-07-25,vol_filter_rejected,76.0,dst_60,summer (EDT),2023
2023-07-26,vol_filter_rejected,124.19999999999709,dst_60,summer (EDT),2023
2023-07-27,no_breakout,145.3000000000029,dst_60,summer (EDT),2023
2023-07-28,vol_filter_rejected,166.5,dst_60,summer (EDT),2023
2023-07-31,vol_filter_rejected,86.90000000000146,dst_60,summer (EDT),2023
2023-08-01,vol_filter_rejected,96.0,dst_60,summer (EDT),2023
2023-08-02,no_breakout,217.5,dst_60,summer (EDT),2023
2023-08-03,vol_filter_rejected,134.09999999999854,dst_60,summer (EDT),2023
2023-08-04,vol_filter_rejected,184.20000000000437,dst_60,summer (EDT),2023
2023-08-07,vol_filter_rejected,133.90000000000146,dst_60,summer (EDT),2023
