date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow,dt,usd,year,month,week,week_start
2025-10-29,LONG,2025-10-29 10:00:00-04:00,47971.0,47896.0,48233.5,75,262.5,SL,47896.0,-75.0,-1.0,40,200,-79.1,60.9,108.3,1192,1.604,0.996,1.473,1196.7,2,2025-10-29,-100.0,2025,2025-10,2025-W44,2025-10-27
2025-10-30,LONG,2025-10-30 10:00:00-04:00,47812.0,47737.0,48074.5,75,262.5,SL,47737.0,-75.0,-1.0,37,185,-76.4,219.1,116.0,1284,1.267,0.988,1.374,1299.3,3,2025-10-30,-100.0,2025,2025-10,2025-W44,2025-10-27
2025-10-31,SHORT,2025-10-31 10:10:00-04:00,47535.5,47610.5,47273.0,75,262.5,SL,47610.5,-75.0,-1.0,6,30,-110.7,46.5,126.1,1204,1.329,0.97,1.043,1241.0,4,2025-10-31,-100.0,2025,2025-10,2025-W44,2025-10-27
2025-11-03,SHORT,2025-11-03 10:00:00-05:00,47371.4,47446.4,47108.9,75,262.5,TIMEOUT,47335.0,36.4,0.485,72,360,-68.2,236.9,109.7,1112,1.317,0.91,0.97,1221.7,0,2025-11-03,48.5,2025,2025-11,2025-W45,2025-11-03
2025-11-04,LONG,2025-11-04 10:00:00-05:00,47193.0,47118.0,47455.5,75,262.5,SL,47118.0,-75.0,-1.0,27,135,-103.8,82.8,72.1,1188,1.263,0.944,1.125,1259.0,1,2025-11-04,-100.0,2025,2025-11,2025-W45,2025-11-03
2025-11-05,LONG,2025-11-05 10:00:00-05:00,47211.6,47136.6,47474.1,75,262.5,SL,47136.6,-75.0,-1.0,4,20,-92.0,63.8,83.9,1244,1.42,1.008,1.49,1234.7,2,2025-11-05,-100.0,2025,2025-11,2025-W45,2025-11-03
2025-11-06,SHORT,2025-11-06 10:00:00-05:00,46926.3,47001.3,46663.8,75,262.5,SL,47001.3,-75.0,-1.0,1,5,-87.5,4.1,196.1,1278,1.465,1.02,1.391,1252.3,3,2025-11-06,-100.0,2025,2025-11,2025-W45,2025-11-03
2025-11-07,SHORT,2025-11-07 10:00:00-05:00,46728.9,46803.9,46466.4,75,262.5,SL,46803.9,-75.0,-1.0,1,5,-79.7,35.1,107.4,1256,1.288,0.981,1.317,1280.7,4,2025-11-07,-100.0,2025,2025-11,2025-W45,2025-11-03
2025-11-10,SHORT,2025-11-10 10:00:00-05:00,47125.9,47200.9,46863.4,75,262.5,SL,47200.9,-75.0,-1.0,34,170,-103.7,191.8,56.1,1226,1.522,0.987,1.43,1241.7,0,2025-11-10,-100.0,2025,2025-11,2025-W46,2025-11-10
2025-11-11,LONG,2025-11-11 10:00:00-05:00,47464.0,47389.0,47726.5,75,262.5,TP,47726.5,262.5,3.5,27,135,-57.6,283.0,63.7,1196,1.467,0.977,1.373,1224.0,1,2025-11-11,350.0,2025,2025-11,2025-W46,2025-11-10
2025-11-12,LONG,2025-11-12 10:00:00-05:00,48393.4,48318.4,48655.9,75,262.5,SL,48318.4,-75.0,-1.0,6,30,-106.3,7.2,39.4,1238,1.682,1.005,1.52,1232.3,2,2025-11-12,-100.0,2025,2025-11,2025-W46,2025-11-10
2025-11-14,SHORT,2025-11-14 10:00:00-05:00,46867.9,46942.9,46605.4,75,262.5,SL,46942.9,-75.0,-1.0,1,5,-77.0,22.0,135.8,1272,1.261,0.995,1.432,1278.3,4,2025-11-14,-100.0,2025,2025-11,2025-W46,2025-11-10
2025-11-17,LONG,2025-11-17 10:25:00-05:00,47159.9,47084.9,47422.4,75,262.5,SL,47084.9,-75.0,-1.0,1,5,-106.0,7.0,125.3,1230,1.203,0.981,0.794,1254.0,0,2025-11-17,-100.0,2025,2025-11,2025-W47,2025-11-17
2025-11-18,SHORT,2025-11-18 10:00:00-05:00,45989.6,46064.6,45727.1,75,262.5,SL,46064.6,-75.0,-1.0,1,5,-92.9,24.0,130.1,1274,1.268,0.981,1.357,1299.0,1,2025-11-18,-100.0,2025,2025-11,2025-W47,2025-11-17
2025-11-19,LONG,2025-11-19 10:05:00-05:00,46216.9,46141.9,46479.4,75,262.5,SL,46141.9,-75.0,-1.0,7,35,-103.7,89.1,132.0,1204,1.245,0.951,1.003,1266.7,2,2025-11-19,-100.0,2025,2025-11,2025-W47,2025-11-17
2025-11-24,SHORT,2025-11-24 10:05:00-05:00,46325.9,46400.9,46063.4,75,262.5,SL,46400.9,-75.0,-1.0,2,10,-104.1,42.4,100.7,1226,1.312,0.954,1.082,1285.3,0,2025-11-24,-100.0,2025,2025-11,2025-W48,2025-11-24
2025-11-25,LONG,2025-11-25 10:05:00-05:00,46640.1,46565.1,46902.6,75,262.5,SL,46565.1,-75.0,-1.0,1,5,-94.7,32.4,133.0,1274,1.276,1.01,1.378,1261.3,1,2025-11-25,-100.0,2025,2025-11,2025-W48,2025-11-24
2025-11-26,LONG,2025-11-26 10:00:00-05:00,47261.5,47186.5,47524.0,75,262.5,TP,47524.0,262.5,3.5,24,120,-42.9,279.9,116.7,1202,1.354,0.99,1.364,1214.0,2,2025-11-26,350.0,2025,2025-11,2025-W48,2025-11-24
2025-11-28,LONG,2025-11-28 10:10:00-05:00,47587.4,47512.4,47849.9,75,262.5,TIMEOUT,47679.9,92.5,1.233,36,180,0.0,145.1,129.7,876,1.945,1.052,1.306,832.7,4,2025-11-28,123.3,2025,2025-11,2025-W48,2025-11-24
2025-12-01,LONG,2025-12-01 10:00:00-05:00,47572.2,47497.2,47834.7,75,262.5,SL,47497.2,-75.0,-1.0,2,10,-85.1,0.0,120.1,1174,1.37,0.956,1.257,1228.3,0,2025-12-01,-100.0,2025,2025-12,2025-W49,2025-12-01
2025-12-02,LONG,2025-12-02 10:00:00-05:00,47438.6,47363.6,47701.1,75,262.5,SL,47363.6,-75.0,-1.0,5,25,-104.1,61.8,118.0,1206,1.49,0.973,1.36,1239.7,1,2025-12-02,-100.0,2025,2025-12,2025-W49,2025-12-01
2025-12-04,SHORT,2025-12-04 10:00:00-05:00,47819.0,47894.0,47556.5,75,262.5,SL,47894.0,-75.0,-1.0,4,20,-93.2,37.1,60.2,1204,1.4,0.954,1.217,1262.3,3,2025-12-04,-100.0,2025,2025-12,2025-W49,2025-12-01
2025-12-05,LONG,2025-12-05 10:00:00-05:00,48074.2,47999.2,48336.7,75,262.5,SL,47999.2,-75.0,-1.0,7,35,-76.3,29.5,152.0,1136,1.317,0.929,1.051,1223.3,4,2025-12-05,-100.0,2025,2025-12,2025-W49,2025-12-01
2025-12-08,SHORT,2025-12-08 10:00:00-05:00,47866.7,47941.7,47604.2,75,262.5,TP,47604.2,262.5,3.5,47,235,-2.7,269.3,72.3,1118,1.451,0.936,1.184,1194.3,0,2025-12-08,350.0,2025,2025-12,2025-W50,2025-12-08
2025-12-09,LONG,2025-12-09 10:00:00-05:00,47877.1,47802.1,48139.6,75,262.5,SL,47802.1,-75.0,-1.0,1,5,-75.1,0.2,82.9,1159,1.365,0.953,1.234,1215.7,1,2025-12-09,-100.0,2025,2025-12,2025-W50,2025-12-08
2025-12-10,LONG,2025-12-10 10:00:00-05:00,47637.0,47562.0,47899.5,75,262.5,TP,47899.5,262.5,3.5,49,245,-46.0,270.3,110.4,1206,1.458,0.98,1.34,1230.7,2,2025-12-10,350.0,2025,2025-12,2025-W50,2025-12-08
2025-12-11,LONG,2025-12-11 10:00:00-05:00,48239.4,48164.4,48501.9,75,262.5,TP,48501.9,262.5,3.5,6,30,-5.7,287.6,99.3,1254,1.423,1.003,1.46,1249.7,3,2025-12-11,350.0,2025,2025-12,2025-W50,2025-12-08
2025-12-12,SHORT,2025-12-12 10:10:00-05:00,48727.3,48802.3,48464.8,75,262.5,TP,48464.8,262.5,3.5,11,55,-49.4,279.8,63.3,1216,1.371,0.984,1.114,1235.7,4,2025-12-12,350.0,2025,2025-12,2025-W50,2025-12-08
2025-12-15,SHORT,2025-12-15 10:00:00-05:00,48437.5,48512.5,48175.0,75,262.5,TIMEOUT,48406.7,30.8,0.411,72,360,-68.5,175.9,63.9,1232,1.69,0.999,1.474,1233.0,0,2025-12-15,41.1,2025,2025-12,2025-W51,2025-12-15
2025-12-16,SHORT,2025-12-16 10:00:00-05:00,48279.7,48354.7,48017.2,75,262.5,SL,48354.7,-75.0,-1.0,1,5,-101.8,22.6,188.0,1234,1.212,0.988,1.233,1248.7,1,2025-12-16,-100.0,2025,2025-12,2025-W51,2025-12-15
2025-12-17,LONG,2025-12-17 10:00:00-05:00,48326.0,48251.0,48588.5,75,262.5,SL,48251.0,-75.0,-1.0,4,20,-93.7,47.7,89.6,1232,1.367,0.975,1.317,1263.0,2,2025-12-17,-100.0,2025,2025-12,2025-W51,2025-12-15
2025-12-18,LONG,2025-12-18 10:00:00-05:00,48230.2,48155.2,48492.7,75,262.5,SL,48155.2,-75.0,-1.0,2,10,-110.5,29.0,215.5,1232,1.233,0.978,1.072,1260.0,3,2025-12-18,-100.0,2025,2025-12,2025-W51,2025-12-15
2025-12-19,LONG,2025-12-19 10:00:00-05:00,48245.5,48170.5,48508.0,75,262.5,SL,48170.5,-75.0,-1.0,1,5,-77.5,2.0,146.2,1212,1.381,1.002,1.385,1210.0,4,2025-12-19,-100.0,2025,2025-12,2025-W51,2025-12-15
2025-12-22,LONG,2025-12-22 10:00:00-05:00,48241.0,48166.0,48503.5,75,262.5,TIMEOUT,48342.9,101.9,1.359,72,360,-34.9,201.0,94.5,1188,1.66,0.949,1.29,1251.7,0,2025-12-22,135.9,2025,2025-12,2025-W52,2025-12-22
2025-12-23,LONG,2025-12-23 10:00:00-05:00,48332.3,48257.3,48594.8,75,262.5,TIMEOUT,48409.7,77.4,1.032,72,360,-26.8,185.7,136.2,1090,1.354,0.943,1.103,1155.7,1,2025-12-23,103.2,2025,2025-12,2025-W52,2025-12-22
2025-12-24,LONG,2025-12-24 10:00:00-05:00,48543.0,48468.0,48805.5,75,262.5,TIMEOUT,48699.1,156.1,2.081,38,190,-19.8,222.2,60.6,1038,1.757,0.916,1.225,1132.7,2,2025-12-24,208.1,2025,2025-12,2025-W52,2025-12-22
2025-12-26,LONG,2025-12-26 10:30:00-05:00,48710.3,48635.3,48972.8,75,262.5,SL,48635.3,-75.0,-1.0,8,40,-87.6,16.8,53.2,1044,1.244,0.903,0.549,1155.7,4,2025-12-26,-100.0,2025,2025-12,2025-W52,2025-12-22
2025-12-29,SHORT,2025-12-29 10:00:00-05:00,48512.7,48587.7,48250.2,75,262.5,TIMEOUT,48440.3,72.4,0.965,72,360,-37.4,138.2,127.4,1150,1.429,0.944,1.155,1217.7,0,2025-12-29,96.5,2025,2025-12,2026-W01,2025-12-29
2025-12-30,SHORT,2025-12-30 10:00:00-05:00,48400.2,48475.2,48137.7,75,262.5,TIMEOUT,48361.5,38.7,0.516,72,360,-33.8,90.9,32.5,1178,1.633,0.985,1.434,1195.3,1,2025-12-30,51.6,2025,2025-12,2026-W01,2025-12-29
2025-12-31,SHORT,2025-12-31 10:00:00-05:00,48234.8,48309.8,47972.3,75,262.5,TIMEOUT,48155.7,79.1,1.055,58,290,-54.0,85.1,68.5,1142,1.657,0.962,1.355,1186.7,2,2025-12-31,105.5,2025,2025-12,2026-W01,2025-12-29
2026-01-02,SHORT,2026-01-02 10:00:00-05:00,48104.7,48179.7,47842.2,75,262.5,SL,48179.7,-75.0,-1.0,15,75,-124.1,237.0,72.2,1216,1.573,0.966,1.354,1258.7,4,2026-01-02,-100.0,2026,2026-01,2026-W01,2025-12-29
2026-01-05,LONG,2026-01-05 10:00:00-05:00,48964.3,48889.3,49226.8,75,262.5,TIMEOUT,48981.5,17.2,0.229,72,360,-48.4,242.5,166.4,1274,1.418,0.998,1.433,1276.0,0,2026-01-05,22.9,2026,2026-01,2026-W02,2026-01-05
2026-01-06,LONG,2026-01-06 10:00:00-05:00,49105.9,49030.9,49368.4,75,262.5,TP,49368.4,262.5,3.5,31,155,-53.3,265.8,62.8,1207,1.47,0.969,1.302,1245.7,1,2026-01-06,350.0,2026,2026-01,2026-W02,2026-01-05
2026-01-07,SHORT,2026-01-07 10:00:00-05:00,49285.7,49360.7,49023.2,75,262.5,SL,49360.7,-75.0,-1.0,22,110,-78.1,95.9,77.9,1218,1.552,0.995,1.433,1224.0,2,2026-01-07,-100.0,2026,2026-01,2026-W02,2026-01-05
2026-01-08,LONG,2026-01-08 10:00:00-05:00,49069.4,48994.4,49331.9,75,262.5,TP,49331.9,262.5,3.5,32,160,-13.3,268.5,98.2,1228,1.508,0.967,1.337,1270.0,3,2026-01-08,350.0,2026,2026-01,2026-W02,2026-01-05
2026-01-09,SHORT,2026-01-09 10:00:00-05:00,49226.0,49301.0,48963.5,75,262.5,SL,49301.0,-75.0,-1.0,3,15,-76.0,54.0,191.7,1260,1.284,1.002,1.269,1257.0,4,2026-01-09,-100.0,2026,2026-01,2026-W02,2026-01-05
2026-01-12,LONG,2026-01-12 10:00:00-05:00,49303.0,49228.0,49565.5,75,262.5,SL,49228.0,-75.0,-1.0,2,10,-119.7,6.0,93.7,1232,1.52,0.996,1.416,1236.3,0,2026-01-12,-100.0,2026,2026-01,2026-W03,2026-01-12
2026-01-13,SHORT,2026-01-13 10:00:00-05:00,49268.3,49343.3,49005.8,75,262.5,SL,49343.3,-75.0,-1.0,7,35,-94.1,72.2,226.4,1266,1.342,1.019,1.329,1243.0,1,2026-01-13,-100.0,2026,2026-01,2026-W03,2026-01-12
2026-01-14,SHORT,2026-01-14 10:00:00-05:00,48979.4,49054.4,48716.9,75,262.5,SL,49054.4,-75.0,-1.0,2,10,-156.2,21.1,74.2,1298,1.424,1.017,1.536,1276.0,2,2026-01-14,-100.0,2026,2026-01,2026-W03,2026-01-12
2026-01-15,LONG,2026-01-15 10:00:00-05:00,49352.7,49277.7,49615.2,75,262.5,TIMEOUT,49452.7,100.0,1.333,72,360,-19.4,234.9,147.1,1242,1.52,0.986,1.414,1259.3,3,2026-01-15,133.3,2026,2026-01,2026-W03,2026-01-12
2026-01-16,SHORT,2026-01-16 10:00:00-05:00,49298.1,49373.1,49035.6,75,262.5,SL,49373.1,-75.0,-1.0,1,5,-93.5,0.0,73.8,1220,1.42,0.968,1.287,1260.3,4,2026-01-16,-100.0,2026,2026-01,2026-W03,2026-01-12
2026-01-22,LONG,2026-01-22 10:15:00-05:00,49347.7,49272.7,49610.2,75,262.5,TIMEOUT,49358.3,10.6,0.141,69,345,-38.6,260.0,136.3,1218,1.26,0.944,0.871,1289.7,3,2026-01-22,14.1,2026,2026-01,2026-W04,2026-01-19
2026-01-23,SHORT,2026-01-23 10:00:00-05:00,49093.2,49168.2,48830.7,75,262.5,SL,49168.2,-75.0,-1.0,11,55,-78.2,76.2,178.7,1200,1.346,0.979,1.369,1226.3,4,2026-01-23,-100.0,2026,2026-01,2026-W04,2026-01-19
2026-01-26,LONG,2026-01-26 10:00:00-05:00,49263.9,49188.9,49526.4,75,262.5,SL,49188.9,-75.0,-1.0,15,75,-76.5,90.1,110.0,1190,1.418,0.959,1.297,1241.3,0,2026-01-26,-100.0,2026,2026-01,2026-W05,2026-01-26
2026-01-27,SHORT,2026-01-27 10:00:00-05:00,48969.2,49044.2,48706.7,75,262.5,SL,49044.2,-75.0,-1.0,15,75,-120.1,93.5,152.2,1186,1.42,0.954,1.246,1243.3,1,2026-01-27,-100.0,2026,2026-01,2026-W05,2026-01-26
2026-01-28,SHORT,2026-01-28 10:05:00-05:00,48921.8,48996.8,48659.3,75,262.5,SL,48996.8,-75.0,-1.0,3,15,-78.7,24.5,89.0,1232,1.363,0.993,1.28,1240.7,2,2026-01-28,-100.0,2026,2026-01,2026-W05,2026-01-26
2026-01-29,SHORT,2026-01-29 10:00:00-05:00,48934.8,49009.8,48672.3,75,262.5,TP,48672.3,262.5,3.5,9,45,-53.4,267.4,129.2,1302,1.498,1.01,1.495,1289.3,3,2026-01-29,350.0,2026,2026-01,2026-W05,2026-01-26
2026-01-30,LONG,2026-01-30 10:05:00-05:00,48924.8,48849.8,49187.3,75,262.5,SL,48849.8,-75.0,-1.0,4,20,-125.1,28.5,176.2,1262,1.203,0.986,1.22,1280.3,4,2026-01-30,-100.0,2026,2026-01,2026-W05,2026-01-26
2026-02-02,LONG,2026-02-02 10:00:00-05:00,49080.3,49005.3,49342.8,75,262.5,TP,49342.8,262.5,3.5,14,70,-4.5,276.5,131.2,1268,1.294,0.996,1.445,1273.0,0,2026-02-02,350.0,2026,2026-02,2026-W06,2026-02-02
2026-02-03,LONG,2026-02-03 10:00:00-05:00,49426.8,49351.8,49689.3,75,262.5,SL,49351.8,-75.0,-1.0,9,45,-80.9,105.1,135.7,1286,1.43,0.988,1.405,1301.0,1,2026-02-03,-100.0,2026,2026-02,2026-W06,2026-02-02
2026-02-04,LONG,2026-02-04 10:05:00-05:00,49448.3,49373.3,49710.8,75,262.5,SL,49373.3,-75.0,-1.0,28,140,-124.6,194.3,138.0,1288,1.275,0.998,1.299,1290.7,2,2026-02-04,-100.0,2026,2026-02,2026-W06,2026-02-02
2026-02-06,LONG,2026-02-06 10:00:00-05:00,49639.9,49564.9,49902.4,75,262.5,TP,49902.4,262.5,3.5,33,165,-12.9,288.5,127.9,1302,1.334,0.993,1.435,1311.3,4,2026-02-06,350.0,2026,2026-02,2026-W06,2026-02-02
2026-02-09,SHORT,2026-02-09 10:05:00-05:00,49968.6,50043.6,49706.1,75,262.5,SL,50043.6,-75.0,-1.0,3,15,-130.0,17.0,134.0,906,1.408,0.856,0.868,1058.3,0,2026-02-09,-100.0,2026,2026-02,2026-W07,2026-02-09
2026-02-10,LONG,2026-02-10 10:00:00-05:00,50465.6,50390.6,50728.1,75,262.5,SL,50390.6,-75.0,-1.0,2,10,-134.0,12.0,203.5,842,1.491,0.841,0.926,1000.7,1,2026-02-10,-100.0,2026,2026-02,2026-W07,2026-02-09
2026-02-12,LONG,2026-02-12 10:00:00-05:00,50327.7,50252.7,50590.2,75,262.5,SL,50252.7,-75.0,-1.0,5,25,-77.4,57.5,123.7,1245,1.297,0.965,1.252,1290.3,3,2026-02-12,-100.0,2026,2026-02,2026-W07,2026-02-09
2026-02-18,LONG,2026-02-18 10:00:00-05:00,49795.6,49720.6,50058.1,75,262.5,SL,49720.6,-75.0,-1.0,44,220,-106.3,97.5,135.8,1190,1.237,0.952,1.111,1250.5,2,2026-02-18,-100.0,2026,2026-02,2026-W08,2026-02-16
2026-02-19,SHORT,2026-02-19 10:05:00-05:00,49379.2,49454.2,49116.7,75,262.5,SL,49454.2,-75.0,-1.0,2,10,-122.9,0.0,95.3,1270,1.306,0.988,1.271,1285.3,3,2026-02-19,-100.0,2026,2026-02,2026-W08,2026-02-16
2026-02-20,LONG,2026-02-20 10:05:00-05:00,49526.9,49451.9,49789.4,75,262.5,SL,49451.9,-75.0,-1.0,1,5,-151.1,71.1,166.4,1310,1.212,1.039,1.401,1261.0,4,2026-02-20,-100.0,2026,2026-02,2026-W08,2026-02-16
2026-02-23,SHORT,2026-02-23 10:00:00-05:00,49102.1,49177.1,48839.6,75,262.5,TP,48839.6,262.5,3.5,12,60,-13.5,286.2,131.3,1273,1.383,1.001,1.484,1272.0,0,2026-02-23,350.0,2026,2026-02,2026-W09,2026-02-23
2026-02-24,LONG,2026-02-24 10:00:00-05:00,49010.2,48935.2,49272.7,75,262.5,TP,49272.7,262.5,3.5,44,220,-7.2,265.7,136.7,1265,1.321,0.981,1.346,1289.3,1,2026-02-24,350.0,2026,2026-02,2026-W09,2026-02-23
2026-02-25,SHORT,2026-02-25 10:00:00-05:00,49262.9,49337.9,49000.4,75,262.5,SL,49337.9,-75.0,-1.0,13,65,-85.7,73.6,126.0,1199,1.373,0.971,1.281,1235.0,2,2026-02-25,-100.0,2026,2026-02,2026-W09,2026-02-23
2026-02-26,SHORT,2026-02-26 10:10:00-05:00,49517.3,49592.3,49254.8,75,262.5,TP,49254.8,262.5,3.5,3,15,-0.6,287.8,162.1,1251,1.419,0.968,1.1,1293.0,3,2026-02-26,350.0,2026,2026-02,2026-W09,2026-02-23
2026-03-02,LONG,2026-03-02 10:00:00-05:00,48804.5,48729.5,49067.0,75,262.5,SL,48729.5,-75.0,-1.0,6,30,-113.6,105.3,168.0,1265,1.242,0.98,1.277,1290.3,0,2026-03-02,-100.0,2026,2026-03,2026-W10,2026-03-02
2026-03-05,SHORT,2026-03-05 10:05:00-05:00,48242.7,48317.7,47980.2,75,262.5,TP,47980.2,262.5,3.5,12,60,-46.2,282.4,236.0,1288,1.208,0.999,1.326,1289.7,3,2026-03-05,350.0,2026,2026-03,2026-W10,2026-03-02
2026-03-16,LONG,2026-03-16 10:00:00-04:00,47101.6,47026.6,47364.1,75,262.5,SL,47026.6,-75.0,-1.0,6,30,-124.8,90.6,123.8,1229,1.249,0.986,1.308,1246.2,0,2026-03-16,-100.0,2026,2026-03,2026-W12,2026-03-16
2026-03-17,LONG,2026-03-17 10:00:00-04:00,47261.0,47186.0,47523.5,75,262.5,SL,47186.0,-75.0,-1.0,2,10,-77.2,46.7,367.7,1199,1.2,0.983,1.269,1219.2,1,2026-03-17,-100.0,2026,2026-03,2026-W12,2026-03-16
2026-03-26,LONG,2026-03-26 10:00:00-04:00,46479.3,46404.3,46741.8,75,262.5,SL,46404.3,-75.0,-1.0,2,10,-82.2,28.2,184.8,1043,1.244,1.004,1.503,1038.5,3,2026-03-26,-100.0,2026,2026-03,2026-W13,2026-03-23
2026-03-27,SHORT,2026-03-27 10:00:00-04:00,45507.6,45582.6,45245.1,75,262.5,SL,45582.6,-75.0,-1.0,3,15,-98.0,86.2,149.4,1050,1.2,1.017,1.589,1032.3,4,2026-03-27,-100.0,2026,2026-03,2026-W13,2026-03-23
2026-04-06,LONG,2026-04-06 10:05:00-04:00,46531.0,46456.0,46793.5,75,262.5,SL,46456.0,-75.0,-1.0,37,185,-91.1,156.5,123.0,1159,1.204,1.0,1.258,1159.5,0,2026-04-06,-100.0,2026,2026-04,2026-W15,2026-04-06
2026-04-13,LONG,2026-04-13 10:00:00-04:00,47644.0,47569.0,47906.5,75,262.5,TP,47906.5,262.5,3.5,31,155,-36.0,264.0,217.0,900,1.524,0.983,1.412,915.3,0,2026-04-13,350.0,2026,2026-04,2026-W16,2026-04-13
2026-04-14,LONG,2026-04-14 10:00:00-04:00,48403.0,48328.0,48665.5,75,262.5,TIMEOUT,48532.0,129.0,1.72,72,360,-30.0,189.0,83.5,896,1.561,0.982,1.369,912.0,1,2026-04-14,172.0,2026,2026-04,2026-W16,2026-04-13
2026-04-15,SHORT,2026-04-15 10:00:00-04:00,48359.0,48434.0,48096.5,75,262.5,SL,48434.0,-75.0,-1.0,5,25,-87.0,7.0,131.9,858,1.769,0.944,1.323,909.3,2,2026-04-15,-100.0,2026,2026-04,2026-W16,2026-04-13
2026-04-16,SHORT,2026-04-16 10:00:00-04:00,48385.0,48460.0,48122.5,75,262.5,SL,48460.0,-75.0,-1.0,13,65,-102.0,60.0,64.0,884,1.869,0.969,1.384,912.3,3,2026-04-16,-100.0,2026,2026-04,2026-W16,2026-04-13
2026-04-20,LONG,2026-04-20 10:00:00-04:00,49466.0,49391.0,49728.5,75,262.5,SL,49391.0,-75.0,-1.0,2,10,-96.0,4.0,160.8,846,1.443,0.935,1.154,905.0,0,2026-04-20,-100.0,2026,2026-04,2026-W17,2026-04-20
2026-04-21,LONG,2026-04-21 10:00:00-04:00,49790.0,49715.0,50052.5,75,262.5,SL,49715.0,-75.0,-1.0,4,20,-79.0,10.0,100.0,850,1.39,0.943,1.13,901.7,1,2026-04-21,-100.0,2026,2026-04,2026-W17,2026-04-20
2026-04-22,LONG,2026-04-22 10:05:00-04:00,49576.0,49501.0,49838.5,75,262.5,SL,49501.0,-75.0,-1.0,5,25,-85.0,43.0,132.5,798,1.228,0.865,0.709,923.0,2,2026-04-22,-100.0,2026,2026-04,2026-W17,2026-04-20
2026-04-23,LONG,2026-04-23 10:05:00-04:00,49355.0,49280.0,49617.5,75,262.5,SL,49280.0,-75.0,-1.0,35,175,-97.0,164.0,164.0,840,1.327,0.947,1.002,887.3,3,2026-04-23,-100.0,2026,2026-04,2026-W17,2026-04-20
2026-04-24,SHORT,2026-04-24 10:00:00-04:00,49123.0,49198.0,48860.5,75,262.5,SL,49198.0,-75.0,-1.0,20,100,-99.0,48.0,175.0,936,1.415,1.004,1.417,932.0,4,2026-04-24,-100.0,2026,2026-04,2026-W17,2026-04-20
2026-04-27,LONG,2026-04-27 10:00:00-04:00,49220.6,49145.6,49483.1,75,262.5,SL,49145.6,-75.0,-1.0,11,55,-82.6,31.4,97.0,852,1.447,0.895,1.033,952.3,0,2026-04-27,-100.0,2026,2026-04,2026-W18,2026-04-27
2026-04-28,SHORT,2026-04-28 10:00:00-04:00,49182.0,49257.0,48919.5,75,262.5,SL,49257.0,-75.0,-1.0,24,120,-84.0,107.0,150.2,892,1.337,0.953,1.118,935.7,1,2026-04-28,-100.0,2026,2026-04,2026-W18,2026-04-27
2026-04-29,SHORT,2026-04-29 10:00:00-04:00,48942.0,49017.0,48679.5,75,262.5,TIMEOUT,48871.9,70.1,0.935,72,360,-69.0,255.0,118.5,860,1.402,0.917,1.077,937.3,2,2026-04-29,93.5,2026,2026-04,2026-W18,2026-04-27
2026-04-30,LONG,2026-04-30 10:05:00-04:00,49265.0,49190.0,49527.5,75,262.5,TP,49527.5,262.5,3.5,21,105,-22.0,284.0,193.0,882,1.341,0.934,1.052,944.0,3,2026-04-30,350.0,2026,2026-04,2026-W18,2026-04-27
2026-05-01,LONG,2026-05-01 10:00:00-04:00,49973.0,49898.0,50235.5,75,262.5,SL,49898.0,-75.0,-1.0,5,25,-88.0,14.0,138.0,900,1.735,0.961,1.306,937.0,4,2026-05-01,-100.0,2026,2026-05,2026-W18,2026-04-27
2026-05-04,SHORT,2026-05-04 10:00:00-04:00,49281.0,49356.0,49018.5,75,262.5,SL,49356.0,-75.0,-1.0,3,15,-83.0,50.0,117.0,810,1.288,0.896,0.854,904.0,0,2026-05-04,-100.0,2026,2026-05,2026-W19,2026-05-04
2026-05-05,LONG,2026-05-05 10:05:00-04:00,49212.0,49137.0,49474.5,75,262.5,SL,49137.0,-75.0,-1.0,2,10,-94.0,37.0,89.9,810,1.57,0.929,1.1,872.3,1,2026-05-05,-100.0,2026,2026-05,2026-W19,2026-05-04
2026-05-06,LONG,2026-05-06 10:00:00-04:00,49858.0,49783.0,50120.5,75,262.5,SL,49783.0,-75.0,-1.0,1,5,-100.0,0.0,189.6,904,1.344,0.932,1.089,970.3,2,2026-05-06,-100.0,2026,2026-05,2026-W19,2026-05-04
2026-05-07,SHORT,2026-05-07 10:00:00-04:00,49891.0,49966.0,49628.5,75,262.5,TP,49628.5,262.5,3.5,34,170,-27.0,277.0,93.0,858,1.539,0.911,1.146,942.0,3,2026-05-07,350.0,2026,2026-05,2026-W19,2026-05-04
2026-05-08,SHORT,2026-05-08 10:00:00-04:00,49679.0,49754.0,49416.5,75,262.5,TIMEOUT,49603.0,76.0,1.013,72,360,-59.0,210.0,156.0,814,1.259,0.875,0.808,930.0,4,2026-05-08,101.3,2026,2026-05,2026-W19,2026-05-04
2026-05-11,LONG,2026-05-11 10:00:00-04:00,49601.0,49526.0,49863.5,75,262.5,TIMEOUT,49701.0,100.0,1.333,72,360,-55.0,166.0,96.0,898,1.615,0.94,1.246,955.0,0,2026-05-11,133.3,2026,2026-05,2026-W20,2026-05-11
